0 -76.6134947020797
0.2 -72.6788942135484
0.4 -80.4706076095976
0.6 -88.2623056912111
0.8 -80.2145726617098
1 -87.1594282931867
1.2 -84.2086662741208
1.4 -86.5686097434956
1.6 -77.625614838823
1.8 -77.0983026426975
2 -84.6681106069177
2.2 -73.503197380242
2.4 -35.4782007545867
2.6 18.5112321834055
2.8 11.5947388346351
3 0.581303458872448
3.2 -19.1462153121916
3.4 -42.3416158882966
3.6 -51.5081505188833
3.8 -55.6542853805579
4 -56.6188121689791
4.2 -60.4261930584168
4.4 -68.7619871063905
4.6 -64.2463872592581
4.8 -57.4443806996953
5 -82.4381320975482
5.2 -77.0716446151855
5.4 -74.5520439108273
5.6 -66.9878491696588
5.8 -81.7028592400611
6 -68.9609858335524
6.2 -77.5708566138573
6.4 -69.4743232791302
6.6 -73.3904081702879
6.8 -78.6129888591242
7 -80.0853883322385
7.2 -80.5295021709453
7.4 -77.1024617362387
7.6 -78.9579009652554
7.8 -73.9017278661031
