0 -80.9066656493985
0.05 -80.8931020743792
0.1 -80.9337927994371
0.15 -80.8931020743792
0.2 -80.87953849936
0.25 -80.8931020743792
0.3 -80.9609199494757
0.35 -81.0423013995914
0.4 -81.0423013995914
0.45 -80.974483524495
0.5 -80.9473563744564
0.55 -80.9880470995142
0.6 -80.9473563744564
0.65 -81.0151742495528
0.7 -81.0016106745335
0.75 -81.0151742495528
0.8 -81.0016106745335
0.85 -81.0016106745335
0.9 -81.0016106745335
0.95 -80.974483524495
1 -80.9473563744564
1.05 -80.9609199494757
1.1 -80.9609199494757
1.15 -80.9880470995142
1.2 -80.9473563744564
1.25 -80.9473563744564
1.3 -80.9473563744564
1.35 -80.7981570492443
1.4 -80.0657239982028
1.45 -79.1840916219492
1.5 -78.1532599204835
1.55 -77.2309368191721
1.6 -76.3086137178607
1.65 -75.3455998914914
1.7 -74.3825860651221
1.75 -73.5145172638878
1.8 -72.6328848876342
1.85 -71.6156167611878
1.9 -70.5983486347414
1.95 -69.0927918076007
2 -64.9830285767571
2.05 -55.6512889634885
2.1 -40.6771021421971
2.15 -21.6474063901393
2.2 -3.85199596483642
2.25 8.78925595313786
2.3 16.4662394140536
2.35 20.1284046692607
2.4 20.7523291201479
2.45 19.2332087179879
2.5 16.3577308138993
2.55 12.54636623348
2.6 8.31453082746286
2.65 3.87924179615644
2.7 -0.650992260284987
2.75 -5.1947898917457
2.8 -9.67076964810999
2.85 -14.0789315293778
2.9 -18.4464026855878
2.95 -22.77318311674
3 -26.8965099226028
3.05 -30.8706374032535
3.1 -34.73625628375
3.15 -38.4526758390343
3.2 -41.9927689190678
3.25 -45.3294083738121
3.3 -48.4354670532285
3.35 -51.351635682375
3.4 -53.9558420860778
3.45 -56.3023405644143
3.5 -58.3504403923264
3.55 -60.1272687198528
3.6 -61.6192619719742
3.65 -62.8671108737485
3.7 -63.9928876003492
3.75 -64.8880835516221
3.8 -65.6476437527021
3.85 -66.2308774785314
3.9 -66.8005476293414
3.95 -67.2481456049778
4 -67.5058535303442
4.05 -67.872070055865
4.1 -68.0348329560964
4.15 -68.3061044564821
4.2 -68.4010494816171
4.25 -68.6858845570221
4.3 -68.9707196324271
4.35 -68.2789773064436
4.4 -68.4281766316557
4.45 -68.8622110322728
4.5 -69.3640633079864
4.55 -69.8252248586421
4.6 -70.24569568424
4.65 -70.6119122097607
4.7 -70.9645651602621
4.75 -71.2765273857057
4.8 -71.5342353110721
4.85 -71.7241253613421
4.9 -71.95470613667
4.95 -72.1852869119978
5 -72.2666683621135
5.05 -72.4972491374414
5.1 -72.5786305875571
5.15 -72.7278299127693
5.2 -72.7685206378271
5.25 -72.9312835380585
5.3 -72.9855378381357
5.35 -73.0804828632707
5.4 -73.1347371633478
5.45 -73.1754278884057
5.5 -73.2432457635021
5.55 -73.3517543636564
5.6 -73.378881513695
5.65 -73.4331358137721
5.7 -73.5009536888685
5.75 -73.5552079889457
5.8 -73.6365894390614
5.85 -73.6501530140807
5.9 -73.6772801641193
5.95 -73.7315344641964
6 -73.7450980392157
6.05 -73.758661614235
6.1 -73.7857887642735
6.15 -73.8264794893314
6.2 -73.8807337894085
6.25 -73.948551664505
6.3 -73.9214245144664
6.35 -74.0570602646593
6.4 -74.04349668964
6.45 -74.1113145647364
6.5 -74.1113145647364
6.55 -74.2062595898714
6.6 -74.1655688648135
6.65 -74.1520052897943
6.7 -74.23338673991
6.75 -74.3012046150064
6.8 -74.2876410399871
6.85 -74.2740774649678
6.9 -74.3825860651221
6.95 -74.4097132151607
7 -74.4504039402185
7.05 -74.518221815315
7.1 -74.4775310902571
7.15 -74.5046582402957
7.2 -74.5589125403728
7.25 -74.5996032654307
7.3 -74.6538575655078
7.35 -74.6674211405271
7.4 -74.7216754406043
7.45 -74.7216754406043
7.5 -74.7216754406043
7.55 -74.8166204657392
7.6 -74.8301840407586
7.65 -74.8573111907971
7.7 -74.8844383408357
7.75 -74.8844383408357
7.8 -74.9386926409128
7.85 -74.9522562159321
7.9 -75.0336376660478
7.95 -75.0065105160093
