0	-80.3076923076923
0.00666	-80.3076923076923
0.01332	-80.3076923076923
0.01998	-80.3076923076923
0.02664	-80.3076923076923
0.0333	-80.3076923076923
0.03996	-80.3076923076923
0.04662	-80.3076923076923
0.05328	-80.3076923076923
0.05994	-80.3076923076923
0.0666	-80.3076923076923
0.07326	-80.3076923076923
0.07992	-80.3076923076923
0.08658	-80.3076923076923
0.09324	-80.3076923076923
0.0999	-80.3076923076923
0.10656	-80.3076923076923
0.11322	-80.3076923076923
0.11988	-80.3076923076923
0.12654	-80.3076923076923
0.1332	-80.3076923076923
0.13986	-80.3076923076923
0.14652	-80.3076923076923
0.15318	-80.3076923076923
0.15984	-80.3076923076923
0.1665	-80.3076923076923
0.17316	-80.3076923076923
0.17982	-80.3076923076923
0.18648	-80.3076923076923
0.19314	-80.3076923076923
0.1998	-80.3076923076923
0.20646	-80.3076923076923
0.21312	-80.3076923076923
0.21978	-80.3076923076923
0.22644	-80.3076923076923
0.2331	-80.3076923076923
0.23976	-80.3076923076923
0.24642	-80.3076923076923
0.25308	-80.3076923076923
0.25974	-80.3076923076923
0.2664	-80.3076923076923
0.27306	-80.3076923076923
0.27972	-80.3076923076923
0.28638	-80.4461538461538
0.29304	-80.4461538461538
0.2997	-80.4461538461538
0.30636	-80.4461538461538
0.31302	-80.4461538461538
0.31968	-80.4461538461538
0.32634	-80.4461538461538
0.333	-80.4461538461538
0.33966	-80.4461538461538
0.34632	-80.4461538461538
0.35298	-80.4461538461538
0.35964	-80.4461538461538
0.3663	-80.4461538461538
0.37296	-80.4461538461538
0.37962	-80.4461538461538
0.38628	-80.4461538461538
0.39294	-80.4461538461538
0.3996	-80.4461538461538
0.40626	-80.4461538461538
0.41292	-80.4461538461538
0.41958	-80.4461538461538
0.42624	-80.4461538461538
0.4329	-80.4461538461538
0.43956	-80.4461538461538
0.44622	-80.4461538461538
0.45288	-80.4461538461538
0.45954	-80.4461538461538
0.4662	-80.4461538461538
0.47286	-80.4461538461538
0.47952	-80.4461538461538
0.48618	-80.4461538461538
0.49284	-80.4461538461538
0.4995	-80.3076923076923
0.50616	-80.3076923076923
0.51282	-80.3076923076923
0.51948	-80.3076923076923
0.52614	-80.3076923076923
0.5328	-80.3076923076923
0.53946	-80.3076923076923
0.54612	-80.3076923076923
0.55278	-80.3076923076923
0.55944	-80.3076923076923
0.5661	-80.3076923076923
0.57276	-80.3076923076923
0.57942	-80.3076923076923
0.58608	-80.3076923076923
0.59274	-80.3076923076923
0.5994	-80.3076923076923
0.60606	-80.3076923076923
0.61272	-80.3076923076923
0.61938	-80.3076923076923
0.62604	-80.3076923076923
0.6327	-80.3076923076923
0.63936	-80.3076923076923
0.64602	-80.3076923076923
0.65268	-80.3076923076923
0.65934	-80.3076923076923
0.666	-80.3076923076923
0.67266	-80.3076923076923
0.67932	-80.3076923076923
0.68598	-80.3076923076923
0.69264	-80.3076923076923
0.6993	-80.3076923076923
0.70596	-80.3076923076923
0.71262	-80.3076923076923
0.71928	-80.3076923076923
0.72594	-80.3076923076923
0.7326	-80.3076923076923
0.73926	-80.3076923076923
0.74592	-80.3076923076923
0.75258	-80.3076923076923
0.75924	-80.3076923076923
0.7659	-80.3076923076923
0.77256	-80.3076923076923
0.77922	-80.3076923076923
0.78588	-80.3076923076923
0.79254	-80.3076923076923
0.7992	-80.3076923076923
0.80586	-80.3076923076923
0.81252	-80.3076923076923
0.81918	-80.3076923076923
0.82584	-80.1692307692308
0.8325	-80.1692307692308
0.83916	-80.1692307692308
0.84582	-80.1692307692308
0.85248	-80.1692307692308
0.85914	-80.1692307692308
0.8658	-80.1692307692308
0.87246	-80.1692307692308
0.87912	-80.1692307692308
0.88578	-80.1692307692308
0.89244	-80.1692307692308
0.8991	-80.1692307692308
0.90576	-80.1692307692308
0.91242	-80.1692307692308
0.91908	-80.1692307692308
0.92574	-80.1692307692308
0.9324	-80.1692307692308
0.93906	-80.1692307692308
0.94572	-80.1692307692308
0.95238	-80.1692307692308
0.95904	-80.1692307692308
0.9657	-80.1692307692308
0.97236	-80.1692307692308
0.97902	-80.1692307692308
0.98568	-80.1692307692308
0.99234	-80.1692307692308
0.999	-80.1692307692308
1.00566	-80.1692307692308
1.01232	-80.1692307692308
1.01898	-80.1692307692308
1.02564	-80.1692307692308
1.0323	-80.1692307692308
1.03896	-80.1692307692308
1.04562	-80.1692307692308
1.05228	-80.1692307692308
1.05894	-80.1692307692308
1.0656	-80.1692307692308
1.07226	-80.1692307692308
1.07892	-80.1692307692308
